location	animal	user	sn	vtename	expdur	period	smllarthr	inasmlthr	jitter	starttyp	comment	an	start	noscnt	nosdur	smldur	smldist	lardur	lardist
OPF02	animal  2	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	180	0	0				
OPF02	animal  2	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	180	0	0				
OPF03	animal  3	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	180			51.8	677.8	8	256.7
OPF03	animal  3	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	180	3	1.4				
OPF03	animal  3	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	180	4	1.5				
OPF04	animal  4	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	180			0	0	0	0
OPF04	animal  4	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	180	0	0				
OPF04	animal  4	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	180	0	0				
OPF01	animal  1	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	240			56.5	601.3	2.1	68.8
OPF01	animal  1	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	240	34	4.5				
OPF01	animal  1	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	240	7	2.9				
OPF02	animal  2	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	240			52.7	344.8	0.3	9
OPF02	animal  2	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	240	0	0				
OPF02	animal  2	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	240	0	0				
OPF03	animal  3	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	240			50.8	610.9	8.4	263.3
OPF03	animal  3	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	240	5	1.9				
OPF03	animal  3	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	240	30	5.7				
OPF04	animal  4	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	240			0	0	0	0
OPF04	animal  4	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	240	0	0				
OPF04	animal  4	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	240	0	0				
OPF01	animal  1	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	300			56.5	567.5	1.7	54.2
OPF01	animal  1	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	300	27	7.9				
OPF01	animal  1	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	300	8	3.5				
OPF02	animal  2	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	300			52.1	434.6	1.5	66.3
OPF02	animal  2	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	300	0	0				
OPF02	animal  2	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	300	0	0				
OPF03	animal  3	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	300			52.4	586.4	4.5	171.1
OPF03	animal  3	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	300	1	1				
OPF03	animal  3	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	300	4	0.5				
OPF04	animal  4	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	300			0	0	0	0
OPF04	animal  4	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	300	0	0				
OPF04	animal  4	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	300	0	0				
OPF01	animal  1	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	360			57.8	529.5	1.4	39.5
OPF01	animal  1	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	360	6	0.3				
OPF01	animal  1	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	360	5	6.7				
OPF02	animal  2	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	360			51.5	577.4	2.8	91.7
OPF02	animal  2	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	360	4	1.9				
OPF02	animal  2	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	360	5	5.1				
OPF03	animal  3	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	360			51.3	611.5	8	257.1
OPF03	animal  3	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	360	7	11.1				
OPF03	animal  3	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	360	22	9.5				
OPF04	animal  4	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	360			0	0	0	0
OPF04	animal  4	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	360	0	0				
OPF04	animal  4	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	360	0	0				
OPF01	animal  1	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	420			57	586.6	1.9	63.8
OPF01	animal  1	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	420	4	1.5				
OPF01	animal  1	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	420	12	2				
OPF02	animal  2	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	420			56.9	637.2	2.6	77.5
OPF02	animal  2	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	420	56	14.2				
OPF02	animal  2	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	420	11	4.2				
OPF03	animal  3	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	420			50.6	472.5	4.7	153.2
OPF03	animal  3	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	420	5	1.9				
OPF03	animal  3	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	420	3	1.8				
OPF04	animal  4	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	420			0	0	0	0
OPF04	animal  4	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	420	0	0				
OPF04	animal  4	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	420	0	0				
OPF01	animal  1	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	480			55.5	592.1	3.8	118.8
OPF01	animal  1	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	480	25	7.4				
OPF01	animal  1	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	480	16	4.8				
OPF02	animal  2	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	480			53.2	539.9	2.1	69
OPF02	animal  2	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	480	7	5				
OPF02	animal  2	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	480	2	1.2				
OPF03	animal  3	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	480			52.1	599.8	6.8	221.3
OPF03	animal  3	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	480	16	4.2				
OPF03	animal  3	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	480	9	10.2				
OPF04	animal  4	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	480			0	0	0	0
OPF04	animal  4	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	480	0	0				
OPF04	animal  4	VID\Videotrack_user	3	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_19_17_3months_BmalKO_traing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	480	0	0				
